,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,emotion_gender
1395,,-679.90955,46.658962,3.5504222,15.636961,-9.67529,1.5182371,-14.083626,-6.1941867,-6.1300693,-2.772507,-6.279994,-0.7309689,-5.1043844,-0.07610802,-5.6582823,-0.16244747,-4.8121643,0.6580252,-4.893254,0.6324045,-4.230614,-0.6013084,0.266732,4.763815,0.799723,4.936667,1.1923038,2.6632073,0.91164106,1.5333441,1.9754452,4.2995353,3.5365956,2.6791553,1.8854061,1.4549657,1.3090295,1.5029871,1.5283712,-0.54030484,sad_female
770,,-672.15656,69.0543,1.206255,13.445186,-0.23479114,5.0121627,-19.705141,-4.940239,-16.632616,-0.6264033,1.7765398,-6.9476905,1.7880869,-0.18792345,-4.9715047,0.02631235,-7.7194552,-3.914538,-0.080266036,-3.386649,-4.910091,0.85772187,-7.397272,-4.4133196,-3.1507246,-1.915454,-2.9231584,-1.6731056,-0.72558093,-3.445526,-1.0090599,0.14963818,0.43566135,4.4356766,0.5083016,1.6528766,-0.9503003,3.798135,9.8573265,15.608246,sad_male
2064,,-451.0819,40.263176,-3.829649,11.496404,-8.251662,1.0233694,-5.7000303,4.498975,-8.891894,-2.532144,-2.5534844,1.5957236,-5.0698547,1.0846264,-3.8126724,1.205037,-6.0285892,0.48880717,-4.327611,-0.23413083,-4.467894,0.48961654,-1.014998,1.9373468,-0.42402878,2.3866558,-2.097635,0.9110094,0.52235925,1.7450873,2.3953986,4.3029575,2.8627794,3.8569033,5.9106903,7.13219,5.2767515,4.530373,1.6418929,2.7623127,angry_male
2118,,-696.0366,71.58034,9.211819,12.849268,4.7438755,6.9790907,-5.4952908,0.26336932,-6.6001544,1.1915418,0.15935583,0.13731395,3.146195,3.408615,-2.8998706,4.2457614,-5.625281,1.4843383,0.6398407,0.07158259,-3.5163174,0.254086,-1.2574534,-0.49855784,-0.7246962,1.0686779,-1.8435341,1.4247797,0.33124876,0.4512287,0.31118733,0.30566713,-0.99439645,-0.7815744,-0.21787366,0.6202818,-0.3999294,-1.7273055,-2.0937474,-1.972943,sad_male
1968,,-498.95007,56.869263,-4.067384,15.385997,-5.428195,-3.873502,-15.693441,-4.0271626,-12.206826,0.39992815,-9.069217,0.6586377,-5.3649755,-3.5908573,-6.8845754,1.4949323,-6.321558,2.2048454,-4.9043946,-2.978754,-3.4194694,2.4482226,-0.30671632,5.619788,2.6296523,5.0689335,3.332449,6.5659084,2.8217857,3.426683,4.8550515,3.6062236,4.5949025,5.897919,4.547663,2.3435173,0.073073246,0.66634357,3.2937527,4.675106,surprised_male
945,,-554.7925,74.38156,-20.344433,14.724287,4.014242,-4.4647236,-23.741533,1.025123,-26.473404,-8.1761265,5.648204,-9.697879,-7.1325574,1.1804934,-8.351223,0.39140874,-5.2752576,-5.8718567,0.049028017,-6.6963696,-3.0204945,-6.660034,-4.7820964,-4.226898,-6.1437473,-2.2189856,-3.918761,-1.024081,-5.3676844,1.606125,2.2373443,-0.43993637,4.5826554,3.3772016,-3.0115082,2.206722,0.7681888,7.0165706,12.80623,15.65519,sad_male
708,,-590.05054,73.45977,1.4998285,11.017319,-3.329122,4.0467057,-7.535127,0.353101,-13.391604,-4.412746,-1.3855189,-4.503812,-6.278169,-2.5919356,-4.7117953,0.59778136,-7.5048547,-1.6406997,-7.114656,-3.835405,-7.288597,-1.5771444,-7.055369,-2.589569,-4.56377,-0.7329645,-6.503564,-2.3592749,-4.111415,-0.75373155,2.454939,3.7401156,2.955524,0.33361164,-4.135988,-4.828062,-1.9794825,5.3115892,11.512702,17.53419,calm_male
999,,-499.66257,57.28879,-16.461765,11.301145,-0.57188165,-2.2689116,-10.577038,-4.408918,-13.815126,-3.1527665,-6.432071,-2.247555,-6.9932218,-3.265827,-5.162005,-0.8733687,-10.670121,-1.008624,-8.203939,-0.81315345,-6.2172594,-4.212283,-4.6187024,-5.1632843,-5.583145,-1.6851681,-6.7060356,-0.5996432,-2.4925385,-3.462939,3.3641489,2.6112554,0.21061067,1.860633,-1.3198333,0.46323368,2.7869294,4.5461707,8.333398,9.841318,angry_male
441,,-621.04663,42.605392,-20.007898,-2.5490603,-24.72007,-9.5732355,-17.867874,-9.632522,-18.414883,-2.327118,-8.425286,1.3380302,-12.593167,0.30840397,-2.1251001,-6.150094,1.0406274,8.769129,8.921128,16.059256,14.585535,6.8948765,2.1913822,-3.0521302,-2.819488,0.34214345,-0.8705798,-2.1055043,-5.054115,-5.035937,-2.9302478,-2.345431,-1.7113353,-2.5921035,-1.1959714,0.8148553,1.7799528,0.715835,0.8971374,5.8818417,neutral_female
2321,,-466.77634,33.645042,-17.367523,13.745012,-18.15103,0.47672588,-15.648373,-5.7622304,-12.02021,-4.652709,-5.393957,-2.1986914,-7.319568,-1.2885492,-10.278605,2.977785,-6.2785625,0.66318285,-3.3764634,-1.247722,-1.2180711,0.592869,0.14459342,5.533122,1.421936,5.933329,3.3293126,3.9810739,2.541354,1.3669618,2.6549764,1.4937704,1.4896884,3.8849685,3.9981947,3.3017688,1.1981573,0.38954458,0.095803075,2.4764147,disgust_male
1579,,-527.8133,30.296673,-33.18664,-0.1579974,-17.375694,-19.17989,-19.115263,-14.139181,-27.018501,1.6774856,-10.800477,-0.35122165,-2.5023751,-0.17961583,4.1348996,3.4269829,0.6087777,11.309213,0.9271125,0.15063317,-2.596953,-1.2298877,-3.8514535,1.6273025,-1.2399546,-3.6918762,-0.8758185,-1.4535774,-0.38392097,-0.23150139,0.49799728,-0.42460567,0.4994527,0.9139093,0.2675228,0.9998232,0.7399673,2.158693,-1.294193,-1.5128359,sad_female
1944,,-434.33313,47.916595,-9.834682,18.661083,4.722407,-5.7793994,-9.277475,2.7160096,-9.206785,7.6267858,-3.5981085,4.547114,3.230415,3.1559772,-0.6917218,7.412183,-5.358804,3.1282556,-0.7124184,0.964519,-1.3513688,0.44424576,1.600157,1.1472712,1.5199926,8.199701,1.7379181,8.692053,5.766992,4.421746,5.4932227,4.8722053,3.5404115,5.9489694,6.4362974,5.6191034,3.8687456,2.9878685,4.283058,4.3438044,angry_male
629,,-637.0628,63.62058,-21.601814,21.7131,-1.6721269,-11.593903,-12.949466,-5.5147953,-9.214929,-0.22717705,-8.833606,0.21311522,-6.123338,-6.3057494,-3.3818462,-2.4853318,-9.650258,-0.19761913,-7.3611794,-5.7751627,-6.54572,-3.2338533,-6.4650483,-2.793857,-2.7728257,-0.7822839,-4.6691856,-2.3626678,-3.0154228,1.1041818,5.2426953,6.411205,2.2088425,-1.3573946,-3.1699233,-1.8847213,5.904932,12.875104,16.070324,13.153168,happy_male
944,,-559.60333,70.928406,-20.014393,12.593416,3.2117436,-1.5926899,-23.219929,3.906334,-28.060188,-9.374662,1.7278076,-11.776013,-6.0012865,-1.1817093,-7.3840685,-1.8656696,-6.3596535,-7.1555395,-1.7778728,-6.9082847,-3.4553642,-6.3511314,-5.2823935,-4.708807,-5.976908,-3.7437556,-5.372638,-0.5040398,-7.2634845,1.2987785,0.6478012,-0.5192649,4.223624,2.6787167,-0.5700879,0.84603155,1.5948702,5.717782,11.705223,16.573534,sad_male
1806,,-533.9125,51.85742,-10.954614,9.375982,-2.5667338,2.1182973,-22.364254,-6.355164,-11.3431225,-9.792175,-4.649659,-7.9225945,-7.8459554,-2.2950888,-9.05903,-1.6280413,-7.442408,-3.53887,-3.0910528,-3.9156647,-5.7012844,-2.2775998,-5.912929,-3.0737054,-4.543132,-1.9868326,-3.240014,-0.66285026,-0.8188847,-1.5396075,-1.755648,-2.1547139,-0.50917584,0.46454555,2.6475797,2.2641447,2.0777545,-0.31696728,-0.39529926,0.046038017,happy_male
1160,,-623.27454,44.981667,-23.05369,12.277674,-8.040466,-7.2900023,-12.970799,-6.5307784,-8.992489,2.6027575,-10.114455,-1.5386109,-5.4633474,-4.643653,-6.219182,-3.3221447,-7.779688,-4.1539474,-4.639581,-3.572648,1.6950946,-0.30296916,-1.0589253,-0.010194556,-4.3374376,0.95299476,1.1496643,5.239126,5.4646297,6.6310854,5.029851,7.7557173,3.6317596,4.4052672,2.3022819,2.3252313,0.5327337,-0.6519598,1.6000142,3.1292474,angry_female
1268,,-372.02673,40.07917,-35.27108,2.7284179,-8.471382,-17.865837,-14.699469,-16.976093,-20.171608,4.148401,-17.574497,-7.5634646,-4.1965885,-6.61331,-0.79536027,6.0110283,0.29131582,11.492676,7.2732215,3.4707716,-0.61817455,3.400573,-3.6517572,-1.1722591,-2.9136775,-0.8035302,-1.368691,-2.933619,-0.16421004,-2.2049887,1.4715294,1.1981436,-1.5160936,3.1889405,1.3364555,2.6418977,0.85719633,2.6303723,0.5488192,-1.2252824,happy_female
2078,,-630.37616,60.24275,11.434588,14.792678,-2.9716725,9.441883,-2.5259476,3.3864145,-5.0617757,0.09313268,1.9512732,-0.49175537,-3.6966333,1.3994182,0.21002054,1.493005,-3.2206917,-0.7730188,-1.1481847,1.0536444,-5.4060607,1.5520506,-2.0821264,-1.7772721,-2.4416835,0.095118634,-2.2091467,-0.31691334,-1.4076306,-0.31719562,0.38475376,0.24892497,-0.26285455,0.15583104,-2.4291167,-0.25425366,-2.3054206,-0.7914011,-1.0014524,0.40360564,disgust_male
286,,-630.1434,30.918655,-19.7329,6.6697006,-18.640436,-12.496247,-13.62721,-15.647701,-8.91187,-5.9712963,-11.502884,-6.875253,-10.134564,-0.35583463,-9.7680435,-0.28502145,-0.30582014,7.7367473,7.8275113,14.904808,9.861417,6.4681296,-0.095726885,-2.3545716,-6.1985893,0.13261096,-1.6116714,-3.4134624,-7.9881325,-6.397947,-2.6960256,1.9348264,-1.9214004,-4.58756,-2.3125,1.0148739,-0.23302595,-1.3491598,5.309579,9.073651,sad_female
2233,,-597.5304,71.84407,-3.5891929,15.01075,7.5623455,8.584602,5.0799127,-1.165803,-8.530502,7.3922296,-0.029046077,2.911632,4.9191422,2.6969678,-0.55705607,3.2366047,0.4627485,2.7820148,-1.2817233,1.4556806,-2.113333,2.3329573,-1.0836922,1.7674965,1.7391738,2.7445755,-0.66249424,2.4595232,-2.474346,-1.5237557,-1.4488791,-1.5555522,0.4694752,0.64583284,-0.05746509,-0.38514456,1.5747555,0.84275645,-0.17961454,-0.60923606,sad_male
450,,-548.8855,29.404587,-33.86396,-7.2139263,-27.05976,-15.595439,-19.550987,-12.663998,-16.816576,-2.3624518,-13.183539,-0.22873606,-17.196209,5.1090035,-4.423967,-6.1968994,1.8473629,6.041391,8.383774,21.082869,18.711138,11.2649355,3.5183098,-5.899723,-8.252849,1.3604386,0.4688927,-2.2850761,-9.658754,-5.032414,1.0472218,2.0681672,-2.951403,-8.392193,-4.8315277,-1.2268988,-0.21057712,-0.36792278,5.927798,10.382771,calm_female
3,,-529.95953,36.684914,-34.861763,6.2108583,-21.837793,-8.7693615,-9.27904,-17.92141,-10.612665,-1.3759739,-11.121921,-2.2693548,-13.609344,4.6701245,-14.467568,-5.33739,-1.6616756,5.71321,11.26556,21.43641,15.830342,9.235236,2.2843704,-6.512207,-2.9258354,0.52502096,1.9052819,-1.4883449,-2.8359082,-8.051386,-2.148356,-0.81586295,-1.4923286,-6.17269,-3.8687396,1.3600951,-0.83133286,0.7833803,3.270666,9.885807,neutral_female
359,,-605.0933,14.453731,-26.924166,-2.4988267,-25.899405,-15.263142,-13.911755,-15.611668,-17.408371,2.2586143,-20.348158,-0.5085925,-16.063885,1.4092907,-14.606732,-3.1601827,-0.24419168,5.0138135,10.563851,19.80954,20.545256,15.161687,-0.1298068,-4.087812,-9.554802,2.1714835,0.8234046,-0.7046742,-8.414541,-6.404667,2.5358715,5.4597487,-4.794723,-9.656519,-6.106069,-0.5715825,-1.4242946,-0.95890135,6.0738115,9.170838,calm_female
1424,,-690.53546,43.141396,-9.854416,10.819541,-14.295117,-2.2880006,-10.15142,-4.9417095,-6.615477,-2.9724739,-7.198396,-4.735286,-5.4220467,-2.6128287,-6.8491383,-1.7174374,-2.7419302,0.82795805,-0.39292645,4.156543,0.8419683,1.5024118,0.29427168,1.0089157,-1.2241673,0.2678555,-0.6934258,-0.09964573,-1.75985,-1.1442956,-1.1020921,0.65818256,-1.4393435,0.23417047,0.23768435,0.7596272,0.519322,0.8654441,1.4689207,1.6917719,surprised_female
1787,,-669.4244,53.606598,-6.0767555,12.373705,-4.513849,-0.023051864,-8.022731,-3.7236779,-12.735726,-2.4418461,-3.6992552,-4.088,-3.1845915,-3.2557678,-5.766884,2.307181,-9.743259,-3.0963721,-2.4374166,-1.8413904,-7.6376657,-1.8969893,-2.7248297,-4.466975,-2.5575554,-1.231039,-5.9036174,-1.0749828,-3.1216643,-2.296553,-2.159687,-3.9429195,-2.3551233,-3.860633,-3.2232554,-1.3922493,-0.19083971,-0.52211094,-2.1670892,-1.5514855,surprised_male
31,,-448.60013,25.157099,-32.6112,10.121123,-19.386478,-11.5894575,-5.951555,-15.374819,-12.5958,0.44809023,-15.661406,-2.8322492,-14.053558,1.335354,-11.279388,-2.7158554,-3.9257464,1.1289586,2.4227395,12.218037,13.688327,13.140684,6.7631073,-2.668649,-6.3718834,-4.6603537,3.8294148,1.8667867,-2.7073781,-8.857093,-3.7673025,4.5841694,2.8148193,-3.9518836,-4.8718524,1.1964053,-0.9110746,-3.0903008,0.6138603,5.498938,angry_female
352,,-590.10187,20.239225,-27.705584,6.0152855,-21.060858,-13.98822,-11.100304,-18.612188,-14.60449,6.713388,-20.022055,0.79859453,-13.780613,-1.921129,-12.692069,-8.427398,1.1491296,7.719303,15.0515,23.615705,16.088203,10.426863,-0.76853746,-1.8937614,-6.2151146,4.0301147,-2.367618,-0.5007377,-7.9577017,-4.665752,-3.6002707,-0.39625788,-1.9660957,-5.7553816,-0.74343866,1.6897165,2.400819,1.1619277,2.9126172,7.22659,neutral_female
818,,-496.5795,59.70306,-15.302354,17.299284,1.4267677,-2.616285,-8.0351925,-3.6254702,-17.352537,1.9624184,-7.0581303,-0.483367,-5.3153443,-5.566304,-2.2834861,-2.4754817,-2.8330798,-1.0632309,-4.508535,-1.5206057,-5.857288,-0.017271273,-3.8547645,-5.151243,-1.7001945,-0.94279647,-1.5485156,0.96563005,-1.27452,0.62773633,-1.0906441,1.2785356,2.3038,2.276451,1.7601202,1.2850345,2.163329,1.9888132,9.371295,12.4923725,sad_male
1956,,-689.8758,55.757687,2.4632792,18.697031,-0.87808985,-3.432171,-11.159735,0.9439787,-5.5026283,0.17232977,-4.970532,1.4679543,-4.839156,1.1654041,-1.3611139,-1.8852936,-6.9430146,1.2309469,-5.3399262,0.32088768,-8.573164,0.39606193,-5.770237,-4.1116567,-3.053639,0.020711176,-3.0316825,-1.244714,-2.2280464,-3.9962835,-3.2262325,-1.1368289,-2.7188246,-1.5312474,-2.2428436,-3.4154816,-3.3199122,-1.4870409,-1.4598064,-0.25432092,disgust_male
2027,,-751.75525,77.42595,2.4253163,22.483063,8.187505,4.4599447,-6.104945,-1.7222282,-6.832321,1.7847638,-7.6617064,1.5716012,-2.7556915,3.435998,-4.5286603,0.26514754,0.28614342,-1.2150377,-5.406038,3.328614,-3.047544,-1.6574357,-4.4462595,-1.7382954,-2.8233068,-2.4158216,-3.1945908,-2.8889303,-2.2534716,-2.013447,-0.9614807,-1.7524492,-1.4978691,-1.2953026,-1.2210034,-0.5146844,-0.91366017,-2.1598916,-2.858963,-2.2697086,surprised_male
2286,,-691.0279,82.02858,11.901706,23.385357,2.256783,21.066738,-5.2248173,-0.30626753,-8.8839,2.8109217,1.1074506,-1.0308386,1.1574538,0.9638913,-3.5377429,4.593322,-3.0613923,-0.36136222,1.1757369,-0.12409532,-1.9759262,1.2428644,-1.2141643,-0.54279083,-1.172919,0.118588336,3.182119,2.7021546,5.0887337,4.46794,3.538144,1.2129264,1.2495432,0.8917512,2.0939488,4.611041,2.8527312,2.605618,2.5189083,3.0679896,happy_male
1507,,-649.9048,47.768032,-9.36367,9.552288,-6.431328,-5.946309,-10.434845,-10.64482,-11.460214,-0.9552877,-10.0198555,-4.259699,-10.405724,0.62255716,-7.5416327,-6.10821,-7.929971,-4.514676,-7.6035223,-5.5651655,-5.93561,-1.9938564,-1.1366086,3.1497939,0.01191287,3.9727545,1.5999388,3.2416446,3.87214,4.9969764,1.1789865,1.5021133,-1.6431563,-0.46094805,-0.07237802,1.1025958,0.42064658,-0.9265812,-0.69040924,-1.5130506,happy_female
651,,-450.48145,58.407146,-21.249702,20.011738,0.6894948,-14.599909,-13.433308,-0.88716614,-16.720661,1.436949,-6.239175,1.2570089,-0.6780095,0.2976735,-7.7448993,5.0192533,-9.577956,2.083752,-5.9237323,-1.1895409,-7.984199,-0.883637,-6.382597,-2.598927,-2.8812046,-0.97657937,-3.9281201,0.9012169,-1.8272091,-1.7923537,0.79827935,2.5689595,3.284371,3.57046,2.5900102,1.455553,-0.5631164,1.8633076,5.5307593,9.121888,angry_male
582,,-620.48114,86.83772,-4.9234376,18.245964,-10.270494,-15.174161,-5.643383,-1.966295,-13.582402,4.527307,-7.5692563,-3.498422,-3.24996,-1.5186355,-8.953086,-1.1403127,-10.659697,-3.5362878,-0.91190785,-6.959002,-1.4714973,-7.7691736,-6.284398,-5.9177213,-2.4585085,-3.132975,-2.3645606,-1.802296,-4.1585693,0.23570862,0.78689957,4.971646,2.2705781,2.6353278,0.38114744,-1.7885633,1.1357075,6.852635,12.228438,16.728329,calm_male
1039,,-663.2247,48.340107,-10.777027,8.91095,-8.985921,-3.6906211,-15.773944,-10.731197,-11.701493,-0.20336592,-12.118175,-1.8799466,-10.249728,0.79073495,-6.467811,-6.315388,-3.0932415,-2.2462478,-6.8598824,-1.495915,-2.2363634,-2.1028733,-0.04314058,5.029113,5.691544,3.0648637,4.7343526,0.87911874,-0.1681461,-0.69675064,-1.5822794,1.7793759,0.09094903,-1.2154912,-2.6902742,-0.39332312,-2.5375662,-1.8703418,-2.4229133,-0.16580492,sad_female
421,,-512.223,31.461592,-27.442976,-0.85497326,-23.12166,-15.327403,-14.416092,-0.5384917,-34.66341,-0.8692895,-8.464004,-14.247678,-9.236506,-3.7839007,-2.8657207,-1.1101694,-7.2253137,21.663162,10.539096,22.806673,17.00146,11.840372,0.7865728,-1.9817193,-5.9102116,-1.4688324,5.229105,-1.4876964,-7.893278,-4.4203835,1.7244602,2.690063,-1.3277764,-9.602071,-0.8150647,1.3549838,3.5570905,-1.047701,5.998678,14.217987,sad_female
1885,,-419.3134,43.795853,-14.961658,10.497223,-5.826091,-4.516513,-13.962716,0.8209086,-11.101556,-1.446514,-2.7452917,-0.2961378,-5.7188854,2.093665,-8.200274,2.4399502,-4.631818,-2.6864264,0.88261515,1.9081242,0.06177199,5.9196506,-0.47718117,3.9159439,0.6125173,6.298458,2.587352,3.4813173,2.4549708,3.328561,2.9328446,3.1845095,1.7069963,3.1194806,2.345709,2.9050756,0.4615958,1.1135261,0.87741953,2.6745045,angry_male
2418,,-655.8586,48.24131,-0.5028761,8.743421,0.6525267,5.2611856,-8.111614,-4.003964,-12.645683,-2.0949275,-4.524515,-5.3290305,-4.996452,1.1148974,-5.3098936,1.7444347,-6.4415298,-0.86424375,-2.924762,-0.53402406,-6.194603,-1.5463675,-2.6009707,-1.6702125,-3.800263,-1.7268381,-4.7562656,-3.1221988,-2.4047062,-2.3159378,-2.8800235,-1.8713979,-3.000573,-2.1970596,-1.6525793,0.68593013,3.2019312,4.583522,5.818406,4.50736,sad_male
705,,-597.8644,70.04608,-1.0990719,13.092398,0.55557716,4.1107163,-3.8085327,-0.49922982,-12.879178,-2.360271,0.09894519,-1.5359117,-6.4596314,0.023259042,-3.064664,2.6598394,-8.094773,-1.4864305,-3.732654,-3.1774075,-5.3398376,-0.7638006,-5.6371965,-2.6079304,-1.3502812,-0.67935413,-5.699293,0.26203716,-3.5372803,-0.9343346,-2.9372065,-1.7685766,-1.6241999,-1.9072571,-0.62783426,1.6680726,5.102715,8.874377,13.468925,14.860539,neutral_male
1477,,-608.7783,59.247196,-6.2086477,10.5059395,-10.760311,2.2875397,-14.01571,-9.075581,-8.449491,4.0145493,-10.895446,-3.1312547,-2.4319863,-2.0447369,-5.594034,-2.8888288,-7.209847,-3.2644475,-5.759219,-1.175307,-3.4724474,-3.0474012,-3.88569,-4.2282453,-4.744639,-1.8498931,-2.489592,-1.2044771,-2.1442635,-2.0335047,-1.9720114,-0.051325735,-1.0020533,-0.1908028,0.20586696,2.3530338,3.4592624,3.2422516,2.0717213,2.5251863,disgust_female
2429,,-687.28,56.946648,-7.1753216,11.828047,4.005428,4.06196,-4.5086207,-0.6096595,-12.024833,-0.754176,-0.631716,-2.5079415,-4.5425644,1.668639,-4.537607,2.7862687,-5.5077977,-0.28525844,-2.8440714,-1.0056565,-4.9200387,-2.3516052,-1.2999191,-2.3010821,-3.5010235,-1.0815654,-3.3126724,-1.3994936,-1.3459427,-0.7866525,-2.4896965,-0.6451885,-2.9257038,-2.056139,-2.6587234,-1.9425544,-1.1991302,-0.9083586,-0.7199118,-0.9896978,fear_male
611,,-646.0118,63.515495,0.92270666,16.526897,0.63405675,-4.319192,-6.8965645,1.5490327,-8.363772,3.8895886,-1.7111162,1.2857091,-4.7996464,1.5186625,-3.5474324,2.720885,-3.4703057,2.148461,-0.8637763,-1.8954526,-5.165494,-3.1284359,-3.2048018,-1.0632621,-2.530333,2.800124,-3.6315088,0.74298924,-2.3227625,0.18876345,-0.99838924,0.6457832,1.6060256,0.79911023,0.7724972,-0.72338474,0.8531032,4.5980134,9.29261,12.124568,fear_male
758,,-656.2566,73.19886,-10.534404,16.570501,-5.026199,2.4790277,-20.762186,-3.1429572,-16.521242,-2.7074087,2.5028968,-7.853953,0.98439264,0.2190897,-6.7489905,2.5373342,-7.802444,-7.783598,1.0365375,-4.022237,-8.756858,1.0501438,-6.2130227,-5.6054487,-2.2820823,-2.6215212,-2.354714,-3.09963,0.389159,-0.25105658,2.064758,3.244416,-0.8562213,2.7851708,-3.6771634,-1.1937144,0.51105696,5.4710245,11.041523,16.989754,calm_male
1541,,-497.03845,30.982296,-20.799583,1.0195642,-15.652534,-5.206099,-9.106795,-10.824816,-16.957623,-1.0723076,-5.925114,-6.7552853,-6.6944675,-4.548704,-6.9811525,-7.4045334,-8.298461,-3.9303231,-2.9544728,0.99962527,4.236066,4.073732,4.4994717,4.8641777,4.204242,5.284744,1.0482,-0.5915711,-2.2102406,0.6403239,0.48652264,-0.49571267,-2.3042254,-2.691751,-0.82952535,0.16154654,0.37361723,-0.2780798,0.7114982,1.0885011,disgust_female
1618,,-695.00134,53.806335,-4.2222114,8.571541,-2.4772205,3.406227,-14.083734,-4.5050206,-11.142811,3.8056,-6.618883,-5.1236396,-3.7396624,1.9016486,-3.5015337,-5.4048896,-3.9597604,-0.092237696,-6.5791507,-3.1713972,-6.4434857,-2.395852,-4.592866,0.10448901,-3.1699758,0.79434425,-0.691236,1.5316508,1.9517832,2.5561686,0.99512035,0.7559354,1.3668975,5.2706347,3.5122135,4.518988,3.0322506,3.3729887,0.515977,2.051475,calm_female
1021,,-657.6724,50.445778,-12.981698,11.44214,-11.746486,0.9953892,-8.684176,-6.230933,-7.9645476,-0.9192879,-5.299995,-5.36374,-7.9571323,1.495327,-7.988579,-2.9558432,-6.9388366,-3.3040988,-5.331104,-4.192753,-4.5380917,-5.8261857,-3.6995056,-1.1550547,-0.06210625,0.595181,0.7695067,-0.5358615,-0.38899818,0.633769,0.31315714,2.566363,2.5289536,3.853616,4.372943,6.6806297,3.9713483,2.6012712,-0.22783345,-0.81940645,calm_female
2028,,-636.94403,55.446957,0.9546481,16.543041,5.5806484,-1.7791073,-5.0811305,-0.7923658,-3.6924438,-1.5314935,-6.261727,-0.120452344,-4.048085,-1.6468618,-2.685845,-1.1518072,-0.3249541,-2.2534533,-2.8089566,1.5553131,-4.991794,-2.1521947,-4.1754518,-2.7236712,-4.100534,-0.92281795,-3.0268998,-2.4186137,-2.0252433,-1.8543547,-0.71984226,-1.8098834,-2.5159237,-1.7506517,-0.7445091,0.3479323,-0.21407452,-0.74015296,-1.1355317,-0.6517508,surprised_male
1152,,-752.3405,58.491547,-7.09757,17.165173,-1.4137511,0.6736245,-16.12644,-3.877679,-7.8513207,4.367101,-6.2083306,-0.18059742,-6.1217422,-0.52824885,-6.557545,0.59776545,-9.283893,0.34374678,-4.3703375,-4.19776,-1.5909345,-1.4661845,-3.570988,1.7936417,-1.1380314,1.5903039,2.3131766,2.789075,2.6293826,6.677037,7.0551553,13.432668,10.916653,9.311249,4.7092886,0.2173615,1.7003045,1.7705817,4.433671,3.0985866,sad_female
2368,,-561.033,67.025375,-9.058883,20.731934,3.9159136,-2.334304,-2.857125,-4.257908,-14.676489,3.5752468,-3.4693983,-7.1035094,-2.9869735,3.466352,-3.820038,0.60694104,-4.7036877,-0.096305415,-2.6149433,-0.7666758,-3.8753347,-1.2867806,-4.769244,-3.4553661,-0.79659855,-1.9690337,-2.2858083,-0.5243635,0.009413629,0.14367215,-1.2242441,-1.7784151,-1.6466984,-2.2268758,-2.7288144,-0.30360916,-0.5061423,-3.3895705,-1.8485607,-0.562323,fear_male
1984,,-700.9163,100.78406,7.3211994,22.528835,16.988987,8.425644,-7.57433,-2.344734,-13.366528,1.0090691,-4.224123,1.5549262,0.1967533,0.7733663,-6.121716,0.8474216,-0.48039818,-3.8915033,-3.3625004,-0.9855197,-5.5481005,-3.1356366,-6.368854,-2.477026,-4.179829,-1.9944757,-1.9401226,-1.8204774,-1.2639303,-1.4867764,-1.2426004,-0.74447536,-0.4400728,-2.2872288,-2.0656157,-0.060918994,-1.14573,-0.25579458,-0.31747103,-2.2912555,happy_male
325,,-535.9483,43.82348,-27.14264,12.665429,-11.717358,-17.473715,-12.621092,-10.156474,-12.411623,6.8027916,-19.155512,-3.7339227,-1.9600306,-5.557715,-5.90725,0.9224109,-3.3478553,9.745846,8.86296,13.772009,16.423666,6.7971225,-0.18826462,-7.2143416,-7.1708274,2.8761804,-0.7774235,-3.6396239,-9.947865,-4.771832,2.1678364,0.61614084,-6.4973593,-8.137338,-1.7786775,2.4215496,0.98725724,1.2689302,7.662673,6.2310214,happy_female
1778,,-671.04486,76.43651,-3.0814924,17.535433,-2.9862459,8.032582,-9.166913,-8.0290575,-12.229226,1.4611565,-5.679092,-0.19230767,-3.4890885,-4.1219215,-4.4716406,1.5715715,-6.6186886,-1.2035184,-1.8321133,-2.815477,-8.818441,0.5139429,-3.0588744,-3.6784701,-3.8376176,-2.226599,-3.4877806,-1.9469317,-1.6292977,-1.9611452,-3.3893108,-2.5062976,-3.5348356,-2.5340216,-3.5902429,-2.00849,-1.0906966,-3.1076057,-4.7551455,-3.0545921,disgust_male
701,,-501.47073,68.30081,-10.728994,19.313837,14.259708,-4.821006,-17.167522,1.502937,-12.976993,-1.6356586,-3.5579906,-5.466369,-6.2149587,4.2061777,-4.365683,1.523473,3.0409117,-4.4401317,-3.6172006,5.6139507,-4.355983,-2.2073765,-4.75625,1.4227723,-2.191388,-1.1634915,-1.5630747,0.8484027,0.8680732,0.5281191,3.1339998,3.3436046,1.2953975,2.412639,4.1823354,3.838078,5.396444,2.9387028,5.4500775,5.4276867,fear_male
578,,-696.3838,80.92449,7.5236316,21.174212,-4.1984544,3.7374992,-5.4198976,-3.2831655,-14.105097,8.9387665,-2.5597062,-1.5365925,-3.9414248,-0.22128671,-6.5948477,0.5078989,-9.477433,-0.55444837,-3.1095338,-5.7215257,-3.0415862,-2.8055298,-9.295838,-1.1850659,-1.9068099,-4.4700427,1.2621623,-2.040805,-0.40030858,1.560835,1.6353365,6.0261025,4.1146913,3.4963334,0.3132102,-0.37264618,0.468519,7.4732113,14.5884,18.36685,calm_male
